recordingID	SpeakerID	gross duration	net duration	in/out	languageID	nativeness	sex	filename	recordingID other line	lawaai	ruis	muziek_hoorbaar	achtergrondspreker	auto	galm	beller_welke_emotie	beller_fluistert	beller_stemverheffing	beller_leeftijd	beller_formeel	beller_regionaal_accent	beller_spontaniteit	annotatorID	Transcribed
3411	148412	66	25.048	2	9	goed	F	148412_3411.wav	None	ja	nee	nee	ja	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3412	148413	99	47.632	1	4	moedertaal	M	148413_3412.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3413	148413	75	23.096	1	4	moedertaal	M	148413_3413.wav	None	ja	matig	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3414	148413	74	20.608	2	4	moedertaal	M	148413_3414.wav	None	ja	matig	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3415	148413	141	55.512	1	4	moedertaal	M	148413_3415.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3416	148413	92	28.128	1	4	moedertaal	M	148413_3416.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3417	148414	256	127.1	1	4	moedertaal	F	148414_3417.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	erg oud	nee	ja	dialoog	ddd	TRUE
3418	148414	90	45.232	2	4	moedertaal	F	148414_3418.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	erg oud	nee	ja	dialoog	ddd	TRUE
3419	148414	194	131.88	1	4	moedertaal	F	148414_3419.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	erg oud	nee	ja	dialoog	ddd	TRUE
3420	148414	189	99.616	1	4	moedertaal	F	148414_3420.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	erg oud	nee	ja	dialoog	ddd	TRUE
3421	148414	201	93.048	2	4	moedertaal	F	148414_3421.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	erg oud	nee	ja	dialoog	ddd	TRUE
3422	148415	204	72.416	2	4	moedertaal	M	148415_3422.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	langdurig	volwassene	nee	ja	dialoog	ccc	TRUE
3423	148415	68	18.48	2	4	moedertaal	M	148415_3423.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3424	148415	178	47.84	2	4	moedertaal	M	148415_3424.wav	None	ja	zwak	kort	nee	nee	nee	nee	kort	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3425	148415	131	41.304	2	4	moedertaal	M	148415_3425.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	kort	volwassene	nee	ja	dialoog	ccc	TRUE
3426	148416	93	21.84	2	4	moedertaal	M	148416_3426.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3427	148416	70	44.008	1	4	moedertaal	M	148416_3427.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3428	148416	137	40.528	2	4	moedertaal	M	148416_3428.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3429	148416	100	22.92	2	4	moedertaal	M	148416_3429.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3430	148416	143	76.04	2	4	moedertaal	M	148416_3430.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3431	148417	277	147.688	1	4	moedertaal	M	148417_3431.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	ja	ja	dialoog	ccc	TRUE
3432	148417	191	83.064	1	4	moedertaal	M	148417_3432.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3433	148417	131	65.04	2	4	moedertaal	M	148417_3433.wav	None	nee	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3434	148417	157	106.488	1	4	moedertaal	M	148417_3434.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3435	148418	101	26.272	2	4	moedertaal	M	148418_3435.wav	None	ja	matig	langdurig	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3436	148418	115	63.808	2	4	moedertaal	M	148418_3436.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3437	148418	86	30.744	2	4	moedertaal	M	148418_3437.wav	None	ja	sterk	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3438	148418	67	56.512	1	4	moedertaal	M	148418_3438.wav	None	ja	matig	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3439	148418	71	34.912	2	4	moedertaal	M	148418_3439.wav	None	ja	matig	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3440	148419	166	100	1	4	moedertaal	M	148419_3440.wav	None	ja	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3441	148419	422	209.992	1	4	moedertaal	M	148419_3441.wav	None	ja	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3442	148419	83	50	2	4	moedertaal	M	148419_3442.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3443	148419	146	58.848	2	4	moedertaal	M	148419_3443.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3444	148419	155	67.96	2	4	moedertaal	M	148419_3444.wav	None	ja	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3445	148420	88	34.512	2	4	moedertaal	F	148420_3445.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3446	148420	195	119.984	2	4	moedertaal	F	148420_3446.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3447	148420	297	181.528	2	4	moedertaal	F	148420_3447.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3448	148420	162	101.016	1	4	moedertaal	F	148420_3448.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3449	148420	100	34.128	2	4	moedertaal	F	148420_3449.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3450	148421	93	51.088	1	4	moedertaal	F	148421_3450.wav	None	ja	matig	langdurig	ja	nee	nee	nee	nee	langdurig	volwassene	nee	nee	dialoog	ddd	TRUE
3451	148421	357	186.624	2	4	moedertaal	F	148421_3451.wav	2935	nee	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ddd	TRUE
3452	148421	390	188.72	2	4	moedertaal	F	148421_3452.wav	None	nee	zwak	nee	nee	nee	nee	kort	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3453	148421	109	35.92	2	4	moedertaal	F	148421_3453.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3454	148421	156	82.944	2	4	moedertaal	F	148421_3454.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3455	148421	338	138.72	2	4	moedertaal	F	148421_3455.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3456	148422	81	40.08	1	9	goed	M	148422_3456.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	ja	nee	dialoog	ddd	TRUE
3457	148422	62	37.168	1	9	goed	M	148422_3457.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	ja	nee	dialoog	ddd	TRUE
3458	148422	94	79.744	2	9	goed	M	148422_3458.wav	None	nee	matig	nee	nee	ja	nee	nee	nee	nee	volwassene	ja	nee	dialoog	ddd	TRUE
3459	148422	90	36.84	2	9	goed	M	148422_3459.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	ja	nee	dialoog	ddd	TRUE
3460	148422	211	139.984	1	9	goed	M	148422_3460.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ddd	TRUE
3461	151780	216	87.608	2	4	moedertaal	F	151780_3461.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3462	151780	76	25.992	2	4	moedertaal	F	151780_3462.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3463	151780	90	44.632	1	4	moedertaal	F	151780_3463.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3464	151780	183	66.224	2	4	moedertaal	F	151780_3464.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3465	151780	119	60.56	1	4	moedertaal	F	151780_3465.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3466	152700	145	32.632	2	4	moedertaal	M	152700_3466.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3467	152700	499	243.484	1	4	moedertaal	M	152700_3467.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3468	152700	378	172.64	1	4	moedertaal	M	152700_3468.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3469	152700	113	32.344	2	4	moedertaal	M	152700_3469.wav	None	nee	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3470	152700	111	37.944	2	4	moedertaal	M	152700_3470.wav	None	nee	zwak	kort	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3471	152701	232	125.72	2	4	moedertaal	F	152701_3471.wav	None	ja	zwak	nee	ja	ja	nee	kort	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3472	152701	232	145.624	2	4	moedertaal	F	152701_3472.wav	None	ja	zwak	nee	ja	ja	nee	kort	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3473	152701	440	191.948	2	4	moedertaal	F	152701_3473.wav	None	ja	zwak	nee	ja	nee	ja	nee	kort	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3474	152701	170	82.184	2	4	moedertaal	F	152701_3474.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3475	152701	146	59.352	2	4	moedertaal	F	152701_3475.wav	None	nee	matig	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3476	157294	91	25.376	2	4	moedertaal	M	157294_3476.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3477	157294	72	27.264	1	4	moedertaal	M	157294_3477.wav	None	ja	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3478	157294	103	58.4	1	4	moedertaal	M	157294_3478.wav	None	nee	zwak	nee	nee	nee	nee	kort	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3479	157294	262	89.896	1	4	moedertaal	M	157294_3479.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3480	157294	167	75.68	1	4	moedertaal	M	157294_3480.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3481	157295	68	22.08	1	4	moedertaal	F	157295_3481.wav	None	ja	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3482	157295	76	21.224	2	4	moedertaal	F	157295_3482.wav	None	ja	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3483	157295	282	92.448	1	4	moedertaal	F	157295_3483.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3484	157295	127	63.76	1	4	moedertaal	F	157295_3484.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3485	157295	67	23.368	1	4	moedertaal	F	157295_3485.wav	None	ja	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3486	157296	55	21.4675	1	5	goed	M	157296_3486.wav	None	ja	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	aaa	FALSE
3487	157296	598	138.064	2	5	goed	M	157296_3487.wav	None	ja	nee	nee	nee	nee	nee	langdurig	nee	langdurig	volwassene	nee	nee	dialoog	aaa	FALSE
3488	157296	44	10.808	1	5	goed	M	157296_3488.wav	None	nee	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	aaa	FALSE
3489	157296	112	29.0965	2	5	goed	M	157296_3489.wav	None	ja	nee	nee	nee	nee	ja	kort	nee	kort	volwassene	nee	nee	dialoog	aaa	FALSE
3490	157296	70	17.104	1	5	goed	M	157296_3490.wav	None	nee	nee	nee	ja	nee	nee	kort	nee	kort	volwassene	nee	nee	dialoog	aaa	FALSE
3491	157296	65	27.52	1	5	goed	M	157296_3491.wav	None	ja	nee	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	aaa	FALSE
3492	157297	89	27.008	2	4	moedertaal	M	157297_3492.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3493	157297	65	13.6	2	4	moedertaal	M	157297_3493.wav	None	ja	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3494	157297	208	74.504	2	4	moedertaal	M	157297_3494.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3495	157297	64	22.368	2	4	moedertaal	M	157297_3495.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3496	157297	71	22.528	2	4	moedertaal	M	157297_3496.wav	None	ja	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3497	158674	80	20.136	1	4	moedertaal	M	158674_3497.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3498	158674	178	46.112	1	4	moedertaal	M	158674_3498.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3499	158674	94	19.928	1	4	moedertaal	M	158674_3499.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3500	158674	158	60.328	1	4	moedertaal	M	158674_3500.wav	None	ja	zwak	langdurig	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3501	158674	90	27.32	2	4	moedertaal	M	158674_3501.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3502	158675	135	55.312	1	4	moedertaal	M	158675_3502.wav	None	nee	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3503	158675	150	60.984	2	4	moedertaal	M	158675_3503.wav	None	ja	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3504	158675	138	50.84	1	4	moedertaal	M	158675_3504.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3505	158675	264	119.984	2	4	moedertaal	M	158675_3505.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3506	158675	70	24.936	2	4	moedertaal	M	158675_3506.wav	None	ja	zwak	langdurig	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3507	162214	100	41.528	1	4	moedertaal	M	162214_3507.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3508	162214	91	22.272	2	4	moedertaal	M	162214_3508.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3509	162214	299	146.968	2	4	moedertaal	M	162214_3509.wav	None	ja	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3510	162214	262	91.76	2	4	moedertaal	M	162214_3510.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3511	162214	110	34.432	1	4	moedertaal	M	162214_3511.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3512	162215	86	42.064	2	9	moedertaal	F	162215_3512.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ddd	TRUE
3513	162215	123	59.208	2	9	moedertaal	F	162215_3513.wav	None	ja	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ddd	TRUE
3514	162215	82	47.376	1	9	moedertaal	F	162215_3514.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ddd	TRUE
3515	162215	216	92.544	2	9	moedertaal	F	162215_3515.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ddd	TRUE
3516	162215	112	31.176	2	9	moedertaal	F	162215_3516.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ddd	TRUE
3517	162216	72	31.6	1	4	moedertaal	M	162216_3517.wav	None	nee	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3518	162216	70	27.992	1	4	moedertaal	M	162216_3518.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3519	162216	197	51.272	2	4	moedertaal	M	162216_3519.wav	None	nee	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3520	162216	92	40.496	1	4	moedertaal	M	162216_3520.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3521	162217	136	39.096	2	4	moedertaal	M	162217_3521.wav	3544	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3522	162217	163	49.856	1	4	moedertaal	M	162217_3522.wav	3545	ja	zwak	kort	ja	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3523	162217	114	24.928	2	4	moedertaal	M	162217_3523.wav	3305	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3524	162217	151	71.48	1	4	moedertaal	M	162217_3524.wav	3547	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3525	162217	125	33.544	1	4	moedertaal	M	162217_3525.wav	3306	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3526	162217	184	67.504	1	4	moedertaal	M	162217_3526.wav	3533	nee	zwak	nee	nee	ja	nee	kort	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3527	162217	340	107.796	1	4	moedertaal	M	162217_3527.wav	3534	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3528	162217	182	52.976	2	4	moedertaal	M	162217_3528.wav	3535	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3529	162217	350	122.888	1	4	moedertaal	M	162217_3529.wav	3536	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3530	162217	176	54.56	2	4	moedertaal	M	162217_3530.wav	3537	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3531	162217	87	36.776	2	4	moedertaal	M	162217_3531.wav	3307	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3532	162217	67	14.424	2	4	moedertaal	M	162217_3532.wav	3308	nee	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3533	162218	184	99.192	1	4	moedertaal	M	162218_3533.wav	3526	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3534	162218	340	192.232	1	4	moedertaal	M	162218_3534.wav	3527	nee	zwak	nee	nee	ja	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3535	162218	182	76.392	2	4	moedertaal	M	162218_3535.wav	3528	ja	zwak	kort	ja	ja	nee	nee	nee	kort	volwassene	nee	ja	dialoog	ccc	TRUE
3536	162218	350	136.916	1	4	moedertaal	M	162218_3536.wav	3529	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3537	162218	176	79.76	2	4	moedertaal	M	162218_3537.wav	3530	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3538	162219	254	74.784	2	4	moedertaal	F	162219_3538.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3539	162220	66	24.168	2	4	moedertaal	M	162220_3539.wav	2771	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3540	162220	116	59.904	1	4	moedertaal	M	162220_3540.wav	2772	nee	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3541	162220	120	32.704	2	4	moedertaal	M	162220_3541.wav	2773	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3542	162220	131	70.384	1	4	moedertaal	M	162220_3542.wav	2774	nee	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3543	162220	72	30.368	1	4	moedertaal	M	162220_3543.wav	None	nee	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3544	162221	136	75.376	2	4	moedertaal	M	162221_3544.wav	3521	ja	zwak	langdurig	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3545	162221	163	81.856	1	4	moedertaal	M	162221_3545.wav	3522	ja	zwak	nee	ja	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3546	162221	226	111.936	2	4	moedertaal	M	162221_3546.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	kort	volwassene	nee	ja	dialoog	ccc	TRUE
3547	162221	151	47.912	1	4	moedertaal	M	162221_3547.wav	3524	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
3548	162222	124	49.032	1	4	moedertaal	M	162222_3548.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3549	162222	134	54.24	2	4	moedertaal	M	162222_3549.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3550	162222	77	24.152	1	4	moedertaal	M	162222_3550.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3551	162222	98	52.944	2	4	moedertaal	M	162222_3551.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3552	162222	162	69.032	2	4	moedertaal	M	162222_3552.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3553	162223	100	21.416	2	9	moedertaal	M	162223_3553.wav	None	nee	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3554	162223	127	40.928	1	9	moedertaal	M	162223_3554.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3555	162223	62	12.496	1	9	moedertaal	M	162223_3555.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3556	162223	90	34.584	2	9	moedertaal	M	162223_3556.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3557	162223	108	22.192	2	9	moedertaal	M	162223_3557.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3558	162224	72	24.592	1	4	moedertaal	M	162224_3558.wav	None	nee	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3559	162224	90	24.064	2	4	moedertaal	M	162224_3559.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3560	162224	79	29.768	1	4	moedertaal	M	162224_3560.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3561	162224	114	46.352	1	4	moedertaal	M	162224_3561.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3562	162224	81	42.512	1	4	moedertaal	M	162224_3562.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ddd	TRUE
3563	162225	66	21.2	2	7	goed	M	162225_3563.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ddd	TRUE
3564	162225	130	51.336	1	7	goed	M	162225_3564.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ddd	TRUE
3565	162225	74	35.52	1	7	goed	M	162225_3565.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ddd	TRUE
3566	162225	81	30.736	2	7	goed	M	162225_3566.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ddd	TRUE
3567	162225	98	62.616	1	7	goed	M	162225_3567.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ddd	TRUE
